Ptt,File,Deploy_ID,age_class_DB,sex,Agency,stock,region,sitename,instrument,datetime,DryTime,latitude,longitude,argos_class,GMT
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/14/2012 2:33,1,51.368,179.487,3,11/14/2012 2:33
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/14/2012 2:47,0,51.369,179.496,3,11/14/2012 2:47
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/14/2012 4:14,0,51.356,179.421,0,11/14/2012 4:14
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/14/2012 5:01,0,51.364,179.482,2,11/14/2012 5:01
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/14/2012 5:50,0,51.356,179.483,B,11/14/2012 5:50
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/14/2012 8:01,0,51.301,179.48,B,11/14/2012 8:01
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/14/2012 9:36,0,51.252,179.486,B,11/14/2012 9:36
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/14/2012 14:29,0,51.286,179.634,A,11/14/2012 14:29
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 2:02,0,51.354,179.447,B,11/15/2012 2:02
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 2:07,0,51.357,179.45,2,11/15/2012 2:07
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 2:36,0,51.369,179.455,2,11/15/2012 2:36
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 3:42,0,51.372,179.46,2,11/15/2012 3:42
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 4:26,0,51.366,179.461,B,11/15/2012 4:26
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 4:39,0,51.37,179.456,B,11/15/2012 4:39
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 8:00,0,51.364,179.479,B,11/15/2012 8:00
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 9:35,0,51.261,179.465,B,11/15/2012 9:35
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 14:11,0,51.368,179.459,1,11/15/2012 14:11
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 14:55,0,51.365,179.455,3,11/15/2012 14:55
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 16:01,0,51.367,179.45,3,11/15/2012 16:01
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/15/2012 16:43,0,51.366,179.45,3,11/15/2012 16:43
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/16/2012 5:06,0,51.371,179.461,3,11/16/2012 5:06
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/16/2012 5:49,0,51.377,179.462,B,11/16/2012 5:49
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/16/2012 9:15,0,51.316,179.484,B,11/16/2012 9:15
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/16/2012 14:10,0,51.287,179.712,B,11/16/2012 14:10
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/16/2012 14:50,0,51.255,179.679,B,11/16/2012 14:50
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/16/2012 15:42,0,51.247,179.684,B,11/16/2012 15:42
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/17/2012 2:21,0,51.373,179.475,0,11/17/2012 2:21
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/17/2012 3:00,0,51.362,179.473,1,11/17/2012 3:00
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/17/2012 3:47,0,51.365,179.459,B,11/17/2012 3:47
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/17/2012 4:02,0,51.372,179.443,A,11/17/2012 4:02
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/17/2012 4:39,0,51.375,179.428,3,11/17/2012 4:39
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/17/2012 5:31,0,51.37,179.458,3,11/17/2012 5:31
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/17/2012 5:39,0,51.37,179.457,B,11/17/2012 5:39
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/17/2012 8:56,0,51.303,179.494,A,11/17/2012 8:56
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/17/2012 14:00,0,51.191,179.319,B,11/17/2012 14:00
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/18/2012 2:04,0,50.904,179.785,B,11/18/2012 2:04
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/18/2012 8:39,0,50.901,179.763,B,11/18/2012 8:39
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/18/2012 20:39,0,51.139,179.968,B,11/18/2012 20:39
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 2:01,0,51.415,179.548,B,11/19/2012 2:01
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 3:37,1,51.364,179.471,1,11/19/2012 3:37
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 3:43,1,51.37,179.458,2,11/19/2012 3:43
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 4:43,1,51.369,179.454,3,11/19/2012 4:43
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 8:08,1,51.367,179.447,3,11/19/2012 8:08
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 8:37,1,51.367,179.458,A,11/19/2012 8:37
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 9:53,1,51.371,179.45,3,11/19/2012 9:53
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 11:52,1,51.371,179.453,1,11/19/2012 11:52
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 20:12,0,51.373,179.466,3,11/19/2012 20:12
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 20:23,1,51.37,179.473,1,11/19/2012 20:23
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 20:49,1,51.374,179.467,2,11/19/2012 20:49
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 21:50,1,51.38,179.463,B,11/19/2012 21:50
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/19/2012 22:06,0,51.372,179.467,2,11/19/2012 22:06
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/20/2012 2:46,0,51.371,179.447,B,11/20/2012 2:46
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/20/2012 3:21,0,51.368,179.45,2,11/20/2012 3:21
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/20/2012 3:29,0,51.371,179.468,3,11/20/2012 3:29
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/20/2012 4:19,0,51.372,179.46,A,11/20/2012 4:19
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/20/2012 5:08,0,51.365,179.452,3,11/20/2012 5:08
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/20/2012 9:37,0,51.476,179.488,B,11/20/2012 9:37
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/20/2012 17:12,0,51.835,179.642,2,11/20/2012 17:12
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/20/2012 17:23,0,51.847,179.635,B,11/20/2012 17:23
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/20/2012 20:41,0,51.923,179.481,1,11/20/2012 20:41
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/21/2012 2:36,0,52.033,179.623,A,11/21/2012 2:36
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/21/2012 3:18,0,52.019,179.619,3,11/21/2012 3:18
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/21/2012 4:44,0,52.019,179.616,3,11/21/2012 4:44
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/21/2012 5:36,0,52.027,179.623,1,11/21/2012 5:36
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/21/2012 5:53,0,52.038,179.643,B,11/21/2012 5:53
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/21/2012 8:12,0,52.026,179.65,B,11/21/2012 8:12
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/21/2012 9:12,0,52.027,179.637,3,11/21/2012 9:12
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/21/2012 9:54,0,52.031,179.609,A,11/21/2012 9:54
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/21/2012 14:48,0,52.021,179.62,3,11/21/2012 14:48
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/22/2012 5:17,1,52.02,179.672,2,11/22/2012 5:17
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/22/2012 5:57,0,52.017,179.708,A,11/22/2012 5:57
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/22/2012 8:53,0,52.1,179.684,B,11/22/2012 8:53
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/22/2012 15:18,0,52.419,179.35,2,11/22/2012 15:18
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/22/2012 16:31,0,52.367,179.326,2,11/22/2012 16:31
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/22/2012 16:56,0,52.353,179.331,A,11/22/2012 16:56
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/22/2012 17:18,0,52.334,179.343,1,11/22/2012 17:18
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/23/2012 2:15,0,52.2,179.345,B,11/23/2012 2:15
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/23/2012 4:44,0,52.204,179.231,B,11/23/2012 4:44
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/23/2012 14:25,0,51.432,179.513,0,11/23/2012 14:25
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/23/2012 15:07,0,51.41,179.474,1,11/23/2012 15:07
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/23/2012 16:02,1,51.372,179.462,1,11/23/2012 16:02
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/23/2012 16:07,1,51.364,179.454,B,11/23/2012 16:07
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/24/2012 2:39,1,51.368,179.462,2,11/24/2012 2:39
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/24/2012 3:24,1,51.365,179.443,3,11/24/2012 3:24
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/24/2012 4:23,1,51.365,179.451,3,11/24/2012 4:23
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/24/2012 21:58,1,51.367,179.444,1,11/24/2012 21:58
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/24/2012 22:32,0,51.37,179.454,0,11/24/2012 22:32
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/24/2012 23:10,1,51.373,179.446,1,11/24/2012 23:10
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/24/2012 23:14,1,51.373,179.447,B,11/24/2012 23:14
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/24/2012 23:40,1,51.375,179.465,2,11/24/2012 23:40
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/25/2012 1:59,0,51.352,179.456,B,11/25/2012 1:59
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/25/2012 2:34,0,51.386,179.452,2,11/25/2012 2:34
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/25/2012 3:04,0,51.384,179.419,3,11/25/2012 3:04
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/25/2012 4:00,0,51.391,179.393,2,11/25/2012 4:00
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/25/2012 4:47,0,51.402,179.372,2,11/25/2012 4:47
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/25/2012 5:42,0,51.461,179.393,1,11/25/2012 5:42
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/25/2012 9:09,0,51.43,179.46,B,11/25/2012 9:09
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/25/2012 15:44,0,51.741,179.914,A,11/25/2012 15:44
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/25/2012 17:26,0,51.776,179.954,B,11/25/2012 17:26
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/25/2012 17:51,0,51.772,179.956,B,11/25/2012 17:51
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/25/2012 21:18,0,51.843,-179.968,B,11/25/2012 21:18
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 2:16,0,51.777,-179.886,1,11/26/2012 2:16
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 2:41,0,51.769,-179.891,3,11/26/2012 2:41
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 3:41,0,51.771,-179.896,B,11/26/2012 3:41
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 4:00,0,51.783,-179.892,B,11/26/2012 4:00
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 9:04,0,51.894,179.692,2,11/26/2012 9:04
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 10:49,1,51.918,179.578,B,11/26/2012 10:49
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 14:00,1,51.951,179.747,2,11/26/2012 14:00
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 14:36,1,51.953,179.761,3,11/26/2012 14:36
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 14:49,1,51.952,179.761,B,11/26/2012 14:49
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 15:42,1,51.96,179.757,B,11/26/2012 15:42
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 16:20,1,51.953,179.752,A,11/26/2012 16:20
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/26/2012 16:30,1,51.947,179.758,3,11/26/2012 16:30
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/27/2012 4:55,1,52.035,179.761,B,11/27/2012 4:55
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/27/2012 8:47,0,52.177,179.809,A,11/27/2012 8:47
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/27/2012 14:26,0,52.21,179.81,B,11/27/2012 14:26
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/27/2012 20:22,0,52.018,179.621,1,11/27/2012 20:22
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/27/2012 20:54,0,52.022,179.618,3,11/27/2012 20:54
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/27/2012 22:00,1,52.033,179.628,B,11/27/2012 22:00
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/27/2012 22:33,1,52.02,179.623,2,11/27/2012 22:33
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/27/2012 22:40,1,52.017,179.627,2,11/27/2012 22:40
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/27/2012 23:43,1,52.028,179.638,B,11/27/2012 23:43
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 2:00,0,52.02,179.621,1,11/28/2012 2:00
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 3:31,0,52.019,179.614,A,11/28/2012 3:31
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 3:41,0,52.021,179.618,2,11/28/2012 3:41
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 4:28,0,52.024,179.627,A,11/28/2012 4:28
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 10:11,0,52.075,179.701,B,11/28/2012 10:11
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 11:58,0,52.14,179.757,B,11/28/2012 11:58
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 14:15,0,52.161,179.7,B,11/28/2012 14:15
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 15:15,0,52.193,179.683,B,11/28/2012 15:15
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 15:58,0,52.237,179.681,A,11/28/2012 15:58
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 17:38,0,52.283,179.672,B,11/28/2012 17:38
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 20:36,0,52.087,179.688,B,11/28/2012 20:36
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 20:49,0,52.086,179.684,B,11/28/2012 20:49
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/28/2012 21:33,0,52.115,179.682,B,11/28/2012 21:33
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 3:09,0,52.018,179.616,3,11/29/2012 3:09
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 3:32,0,52.02,179.617,3,11/29/2012 3:32
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 4:49,0,52.023,179.618,3,11/29/2012 4:49
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 5:50,0,52.021,179.617,3,11/29/2012 5:50
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 8:06,0,52.021,179.618,3,11/29/2012 8:06
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 8:18,0,52.022,179.617,3,11/29/2012 8:18
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 9:47,0,52.042,179.654,B,11/29/2012 9:47
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 9:58,0,52.038,179.62,B,11/29/2012 9:58
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 15:12,0,52.105,179.605,B,11/29/2012 15:12
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 16:57,0,52.195,179.632,B,11/29/2012 16:57
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 17:21,0,52.18,179.639,B,11/29/2012 17:21
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 17:56,0,52.179,179.652,B,11/29/2012 17:56
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/29/2012 20:28,0,52.031,179.74,1,11/29/2012 20:28
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/30/2012 2:43,0,51.95,179.774,2,11/30/2012 2:43
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/30/2012 3:15,0,51.949,179.783,A,11/30/2012 3:15
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/30/2012 3:41,0,51.941,179.8,B,11/30/2012 3:41
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/30/2012 4:22,0,51.95,179.765,3,11/30/2012 4:22
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/30/2012 5:26,0,51.945,179.743,1,11/30/2012 5:26
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/30/2012 8:03,0,51.95,179.768,1,11/30/2012 8:03
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/30/2012 9:20,0,51.941,179.779,1,11/30/2012 9:20
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/30/2012 11:07,0,51.935,179.798,B,11/30/2012 11:07
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/30/2012 11:31,0,51.926,179.759,1,11/30/2012 11:31
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/30/2012 14:58,0,51.95,179.753,B,11/30/2012 14:58
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,11/30/2012 15:29,0,51.955,179.744,0,11/30/2012 15:29
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,12/1/2012 3:07,0,52.016,179.613,A,12/1/2012 3:07
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,12/1/2012 4:01,0,52.018,179.587,0,12/1/2012 4:01
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,12/1/2012 5:00,0,52.04,179.612,B,12/1/2012 5:00
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,12/1/2012 5:50,0,52.049,179.606,B,12/1/2012 5:50
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,12/1/2012 9:04,0,52.02,179.611,3,12/1/2012 9:04
61089,Argos,15136,A,F,NMML,wDPS,CAI,AMCHITKA/EAST CAPE,SPLASH10,12/1/2012 9:34,0,52.022,179.612,3,12/1/2012 9:34
